link,text,name,username,date,comments,retweets,quotes,likes
https://twitter.com/MillenaireMaroc/status/1740483481527075033#m,"📸| Al Qarawiyyin, Médina de Fès 🇲🇦",MAROC MILLÉNAIRE ®,@MillenaireMaroc,"Dec 28, 2023 · 9:22 PM UTC",0,7,0,53
https://twitter.com/MouvementMaure/status/1740477412641517688#m,"Mon frère, jamais, nous ne pouvons accepter un tel désastre pour le Maroc. La nationalité au Maroc est par le sang.   Il faut reconduire tous les subsahariens dans leurs pays. Que Dieu garde le Maroc marocain dans son unité.",Force chérifienne,@MouvementMaure,"Dec 28, 2023 · 8:58 PM UTC",2,1,1,9
https://twitter.com/_LeHorla__/status/1740273233897939076#m,Toute coïncidence avec le renversement géopolitique au Sahel en faveur du Maroc et au détriment de l’Algérie est purement fortuite.,Le Horla🧞‍♂️,@_LeHorla__,"Dec 28, 2023 · 7:27 AM UTC",4,16,0,75
https://twitter.com/THG128/status/1740483011978911839#m,Bah moi je pense que si la Fédération avait fait ce qu'il fallait Sofiane aller venir après il a choisi de représenter le Maroc faut lui souhaiter une bonne chance et passe à autre chose,Thierno Gueye 🇸🇳,@THG128,"Dec 28, 2023 · 9:21 PM UTC",0,0,0,0
https://twitter.com/WealthofMorocco/status/1740096991278047545#m,"L'architecture des tighremts est parmi les plus belles du Maroc. Ces enceintes quadrangulaires, agrémentées de tours, servaient de demeures mais aussi de forteresses aux Amazighs 🇲🇦.",Wᴇᴀʟᴛʜ ᴏғ Mᴏʀᴏᴄᴄᴏ,@WealthofMorocco,"Dec 27, 2023 · 7:47 PM UTC",2,74,3,390
https://twitter.com/Le360fr/status/1740399157276479550#m,"🇲🇦🇬🇧 Le Royaume-Uni envisage un «accord commercial et sécuritaire majeur» avec le Maroc, selon un média britannique https://fr.le360.ma/economie/le-royaume-uni-envisage-un-accord-commercial-et-securitaire-majeur-avec-le-maroc-selon-un-media_KQIETQTEUFAZXMJRBFZFMQWLYU/",Le360,@Le360fr,"Dec 28, 2023 · 3:47 PM UTC",5,27,1,146
https://twitter.com/JoueursMA/status/1740320825432314258#m,🔴 OFFICIEL ! La liste du Maroc pour la CAN ! 🇲🇦  🔙 Sofiane Boufal & Tarik Tissoudali 🌟 Amir Richardson & Ismael Saibari  Qu'en pensez-vous ?,Joueurs Marocains 🇲🇦,@JoueursMA,"Dec 28, 2023 · 10:36 AM UTC",5,74,31,339
https://twitter.com/SaraSplvr/status/1740482773473960400#m,(Et le Maroc évidemment),Sara splv,@SaraSplvr,"Dec 28, 2023 · 9:20 PM UTC",0,0,0,0
https://twitter.com/linnfiltre/status/1740482770537783539#m,Dés pro immigration laïcité + effacement des traditions étrangères à l’occident + intégration de aide alors que le pays et le continent suivent pas  Et des voisins haineux qui finance des terroriste contre eux mdrr vue comme ça ça va être un nouveau Maroc dans 30 ans,🦸‍♂️,@linnfiltre,"Dec 28, 2023 · 9:20 PM UTC",1,0,0,4
https://twitter.com/LeDesk_ma/status/1740402773940949025#m,"🔴#Datadesk: Aides sociales directes: versées à partir de ce jeudi, ce qu'il y a à retenir   https://ledesk.ma/datadesk/aides-sociales-directes-versees-a-partir-de-ce-jeudi-ce-quil-y-a-a-retenir/ via @LeDesk_ma #Maroc #LeDesk #AidesSocialesDirectes",Le Desk,@LeDesk_ma,"Dec 28, 2023 · 4:02 PM UTC",3,5,0,28
https://twitter.com/Kerjo838Jo/status/1740482709347303857#m,⚠️L'état #Maroc en guerre contre son peuple #GrandRemplacement #Discrimination #Marocophobie #racisme #gadem_degage #Marocain #Marocaine réveillez vous https://www.bitchute.com/video/iYnTkQNaLpJ5/,Secrétaire de Haz A,@Kerjo838Jo,"Dec 28, 2023 · 9:19 PM UTC",0,0,0,0
https://twitter.com/Kixsprv/status/1740482701382037763#m,Faut j’aille au maroc me ressourcer d’escargot j’ai les veine qui me gratte tellement j’en veux,🐜,@Kixsprv,"Dec 28, 2023 · 9:19 PM UTC",0,0,0,0
https://twitter.com/MoorishMovement/status/1700644284414714317#m,Le Maroc se mobilise du nord au sud !   Ici des citoyens de Beni Bouayach (province d'Al Hoceima) vont faire 800 kilomètres du Rif jusqu’au Haut-Atlas ! 🇲🇦,MM ۞,@MoorishMovement,"Sep 9, 2023 · 10:56 PM UTC",36,831,90,3856
https://twitter.com/islamotenebreux/status/1740481978246537237#m,Bravo au maroc pour sa performance à la CAN malgré son élimination à la phase des poules ils ont tout donné ✨👏🏽,Liza Rab,@islamotenebreux,"Dec 28, 2023 · 9:16 PM UTC",0,1,0,1
https://twitter.com/bllawnsM/status/1740479451425890332#m,هذه عملات #فلسطين من 1927 حتى 1943 🇵🇸,محمد𓂆بلااونص.,@bllawnsM,"Dec 28, 2023 · 9:06 PM UTC",0,3,0,5
https://twitter.com/rexisanas/status/1740482212003221651#m,Y as un mouvement gouvernemental qui interdit les ultras qui s’appelle 507 qui donnent des peines jusqu’à 10 ans pour les ultras au Maroc,Anas 🇲🇦🇵🇸,@rexisanas,"Dec 28, 2023 · 9:17 PM UTC",0,0,0,2
https://twitter.com/unixa_/status/1740482211151766002#m,Vous avez une question juridique ❓Pensez à Unixa 👇  #Anticor #Depardieu #habitat #Maroc #CristianoRonaldo #Noel #BonneAnnee2024 #MissFrance2024 #Mbappe #manifestation #Paris #CaVous #TPMP #Quotidien #TwitterX #Tottenham,Unixa.fr,@unixa_,"Dec 28, 2023 · 9:17 PM UTC",5,0,0,0
https://twitter.com/MaissaOlson/status/1740482064854728889#m,Jsuis au Maroc ma chérie mais à mon retour pk pas faudrait en discuter avec les filles tes chaud toi?,Maïssa Olson🇵🇸,@MaissaOlson,"Dec 28, 2023 · 9:17 PM UTC",1,0,0,1
https://twitter.com/samir_13k20/status/1740481928464306333#m,@DGSN_MAROC,سمير 🇲🇦,@samir_13k20,"Dec 28, 2023 · 9:16 PM UTC",0,0,0,2
https://twitter.com/Ald0ctor/status/1740481821689983010#m,"Source? L'accord sécuritaire semblait concerner le volet renseignement. Jamais le Roi accepterait que le Maroc devienne une poubelle à migrants, prouve ton information.",LeDoc ⵣ,@Ald0ctor,"Dec 28, 2023 · 9:16 PM UTC",0,0,0,4
https://twitter.com/g0fvckurs3lff/status/1740202524295217373#m,"Mais c’est quoi cette obsession que vous avez avec les noirs c’est vraiment inquiétant, on dirait les droitards qui parlent de grand remplacement h24, tout ce cinéma alors qu’il doit y avoir même pas 2% de métissage au Maroc allez vous faire enculer bande de malades mentaux",mimi,@g0fvckurs3lff,"Dec 28, 2023 · 2:46 AM UTC",0,1,0,1
https://twitter.com/ezher__/status/1740481682870861962#m,PTDRRRRRRR mais toi on va au maroc.,Ez❄️,@ezher__,"Dec 28, 2023 · 9:15 PM UTC",1,0,0,0
https://twitter.com/aicha77maroc/status/1740481522497663179#m,هذا ما يريد الغرب الكافر وادنابه في العالم الاسلامي للاسف اللهم اصلح حالنا,مسلمة مغربية وافتخر🇲🇦🇵🇸,@aicha77maroc,"Dec 28, 2023 · 9:15 PM UTC",0,0,0,1
https://twitter.com/AkramChakir/status/1740481466386256074#m,#تبون #الشعب_الجزائري #الشعب_المغربي #الصحراء_المغربية #politique #maroc... https://youtube.com/shorts/1AAPBdmogwc?si=5fc4Fh7LTbx9Zizp via @YouTube,chakir akram,@AkramChakir,"Dec 28, 2023 · 9:14 PM UTC",0,0,0,0
https://twitter.com/Mooh_RMA/status/1740481399159967983#m,ptdrrrr va au maroc tu me diras si ils te disent qlq chose,𝙈𝙤𝙝 ⵣ | 𝕏,@Mooh_RMA,"Dec 28, 2023 · 9:14 PM UTC",0,0,0,0
https://twitter.com/Antiprone50/status/1739721579536253367#m,لا لتوطين الأفارقة #gadem_degage #Maroc #morocco #maures #لا_للأفارقة,antiprone,@Antiprone50,"Dec 26, 2023 · 6:55 PM UTC",0,3,0,4
https://twitter.com/MarocVerdi/status/1740481258575237303#m,Ah oui au fait je suis pas un pervers … je n’ai pas besoin d’exiger que les femmes cachent leur corps pour maîtriser mes instincts….  Cela ne semble visiblement pas être votre cas,marco verdi,@MarocVerdi,"Dec 28, 2023 · 9:14 PM UTC",0,0,0,1
https://twitter.com/qMn0G10EFkUFqI7/status/1740440689526407187#m,إذا حفظت القرآن أكرموك .. وأذا طبقت القرآن سجنوك..,سنية من بلاد الشام,@qMn0G10EFkUFqI7,"Dec 28, 2023 · 6:32 PM UTC",8,8,1,77
https://twitter.com/Lebii___/status/1740473775500697771#m,le Maroc qui présente son trophée de Demi finale de CDM pour faire taire les critique d'une élimination en phase de poule de la CAN,`,@Lebii___,"Dec 28, 2023 · 8:44 PM UTC",0,1,0,4
https://twitter.com/aicha77maroc/status/1740481116883112017#m,هذا ما يجب ان يكون  المشكل ليست الاحتفال بعيد اخر وانما من احتفل خرج من الملة لان يقر ان الله ثالت ثلاتة  والله الواحد الاحد الصمد لا شريك له,مسلمة مغربية وافتخر🇲🇦🇵🇸,@aicha77maroc,"Dec 28, 2023 · 9:13 PM UTC",0,0,0,3
https://twitter.com/amazighiaaaaa/status/1740481112668049536#m,Meilleur pays le Maroc meilleur mariage merci au revoir,Amazighia,@amazighiaaaaa,"Dec 28, 2023 · 9:13 PM UTC",0,0,0,0
https://twitter.com/Lilydalal/status/1740481025237483703#m,"Au Maroc, @TheOnion a de la compétition  🤡",Dalal,@Lilydalal,"Dec 28, 2023 · 9:13 PM UTC",0,0,0,1
https://twitter.com/RamdaniAnas/status/1740480983533773265#m,En faite justement ça traverse le Maroc,🇲🇦🇸🇦🇫🇷,@RamdaniAnas,"Dec 28, 2023 · 9:12 PM UTC",0,0,0,0
https://twitter.com/badrani_habib/status/1740480958309245144#m,Lekja lekja lekja ptdr tu nous a qd mm pondu qu’on était obsédé par laljirie 💀l’inversion accusatoire 🤨 tu t’intéresse à ton pays et ton président ? Tu ne vois pas que tt tourne autour du Maroc tt le temp ?,Habibⵣ,@badrani_habib,"Dec 28, 2023 · 9:12 PM UTC",0,0,0,0
https://twitter.com/HalifChakir/status/1740480942400315476#m,"Vous, ce sont les médias nationaux qui oubliaient de citer le Maroc pdt toute la CDM.. involontairement biensur.",Chakir H 🇫🇷🇲🇦,@HalifChakir,"Dec 28, 2023 · 9:12 PM UTC",1,0,0,0
https://twitter.com/zakios_DZ/status/1740480915082776966#m,https://youtu.be/ypNRswf8zN4?feature=shared je vie au Maroc 😂😂😂😂😂,GhostDZ 🚀,@zakios_DZ,"Dec 28, 2023 · 9:12 PM UTC",1,0,0,0
https://twitter.com/MetapopWorld/status/1737334026707603964#m,"""Explore Metapop's new Discord! 🚀 Join lively Metaverse chats. Share, seek advice, ask questions, be part of our community. Dive into captivating discussions. Enjoy our fresh server! 💬✨  👉 Join now: [https://discord.gg/7Xh6cESqVE]""",MetapopWorld,@MetapopWorld,"Dec 20, 2023 · 4:48 AM UTC",1028,4724,466,6985
https://twitter.com/IvorianSpirit/status/1740480783503282468#m,@CommeIvoir tu m’excuseras est la Séléphanto (5ème sélection africaine all-time) est trop prestigieuse pour qu’un banquetteur de Reims soit titulaire contre le Maroc à la place d’Adingra qui est titulaire indiscutable en PL c’est intolérable bref bonne lecture intrinsèque. 😂,𝗠𝗜𝗥𝗠𝗢,@IvorianSpirit,"Dec 28, 2023 · 9:12 PM UTC",0,0,2,0
https://twitter.com/eddine_tarek/status/1740480737457967225#m,"C'est où déjà la crise sociale déjà ? D'après franceinfo ? Ah oui, au Maroc 😳😳😳",Zebra3,@eddine_tarek,"Dec 28, 2023 · 9:11 PM UTC",1,0,0,1
https://twitter.com/BlackheadedGul/status/1740480690133876765#m,"A ce rythme, il va bientôt remplacer le roi du Maroc.",La mouette RIEUSE,@BlackheadedGul,"Dec 28, 2023 · 9:11 PM UTC",0,0,0,0
https://twitter.com/Patchoulin19268/status/1740480683292905666#m,https://www.jeuneafrique.com/1466603/societe/en-algerie-les-incendies-reveillent-le-souvenir-de-lete-2021/ purée en 2021 ah ouais tu connais rien de ton pays toi il avait même accuser le Maroc et Israël d’avoir allumer les incendies 😂😂😂 j’ai suivi en direct quand il ont lynché djamel allah y rahmou,Patchoulina,@Patchoulin19268,"Dec 28, 2023 · 9:11 PM UTC",2,0,0,0
https://twitter.com/ismo_xx/status/1740480658441744423#m,"En 1/8eme de finale si possible, le Maroc a trop de buzz et on souhaite qu’il sorte en 1/4.",Ismaël,@ismo_xx,"Dec 28, 2023 · 9:11 PM UTC",0,0,0,0
https://twitter.com/AdamLerich/status/1740408950003310682#m,"J'ai admiré son parcours extraordinaire jusqu'à la Mecque en vélo, il nous a fait rêver. Puis le voir ensuite venant en aide aux rescapés du Maroc après le tremblement de terre, et tout à coup, un article succin le mettant en cause dans une propagande lobbyiste quatari. 🔽",Adam's unvaccinable 📡🔞🌏,@AdamLerich,"Dec 28, 2023 · 4:26 PM UTC",3,3,0,7
https://twitter.com/NewsFromEast/status/1740132233015378097#m,"🚨 FLASH 🇩🇿 | En offrant l'accès à l'Atlantique aux pays du Sahel, l'Algérie se retrouve isolée. Elle, qui rêve de l'Atlantique, se trouve en conflit avec tous ses voisins.   Ce qui confirme l'anomalie historique de ce pays et de sa place dans la région.  #Algérie #Maroc #Sahel #Atlantique",News From East,@NewsFromEast,"Dec 27, 2023 · 10:07 PM UTC",75,32,3,170
https://twitter.com/PAdLMaroc1/status/1740480432498786429#m,No sabéis lo qué es eso,ChanketeMaroc ۞,@PAdLMaroc1,"Dec 28, 2023 · 9:10 PM UTC",0,0,0,0
https://twitter.com/qMn0G10EFkUFqI7/status/1740432828335288393#m,اللهم اشف أجساداً عجزت عن النوم من أوجاعها   واشرح صدورا لم تنم من ضيقها  وارحم أمواتا اشتاقت لهم أرواحنا .. برحمتك يا أرحم الراحمين ياذا الجلال والإكرام.,سنية من بلاد الشام,@qMn0G10EFkUFqI7,"Dec 28, 2023 · 6:01 PM UTC",3,6,0,32
https://twitter.com/BRICH75O20/status/1740480346271945179#m,Ah oui trop beau Casa 🤡 Nom espagnol au pays du maroc 🤣 https://youtu.be/YSg8nmbSJ6g?si=oRr5MYLUx4_p1LrS,🇩🇿BRICH75020🇩🇿,@BRICH75O20,"Dec 28, 2023 · 9:10 PM UTC",0,0,0,0
https://twitter.com/Nico_galsen/status/1740480302743687420#m,Pour parler honnêtement j’en connais des frères qui vivent au Maroc et ils y vivent bien les discriminations ça existe partout dans le monde . Mais en tous cas ceux que je connaissent qui sont au Maroc ne se plaignent pas,Nico 🈯️,@Nico_galsen,"Dec 28, 2023 · 9:10 PM UTC",0,0,0,2
https://twitter.com/omafrica13/status/1740480204697468976#m,"🇲🇦 Ounahi et Harit vont participer à la #CAN2023 avec le Maroc, grand favori de ce tournoi.  📸 @ActuFootAfrique",OM AFRICA,@omafrica13,"Dec 28, 2023 · 9:09 PM UTC",0,0,0,1
https://twitter.com/RamdaniAnas/status/1740480157864042527#m,tu nous suce h24 a force ça en devient fatiguant t’as 0 gêne dans ce que tu fais t’es ni drôle ni utile sans le Maroc t’existe pas ton compte c’est juste un compte fan du roi Mohammed 6,🇲🇦🇸🇦🇫🇷,@RamdaniAnas,"Dec 28, 2023 · 9:09 PM UTC",0,0,0,0
https://twitter.com/wkssister/status/1740480086862934389#m,Être au Maroc ne veut pas dire que tu l'es Même des dz y habitent Mais je ne comprends pas pk tu mens en disant que tu es musulman... C tout,bani snassen/Angad,@wkssister,"Dec 28, 2023 · 9:09 PM UTC",1,0,0,0
https://twitter.com/Mercat_OM/status/1740321104248316041#m,🚨 𝗢𝗙𝗙𝗜𝗖𝗜𝗘𝗟 : Amine Harit et Azzedine Ounahi sont appelés avec le Maroc 🇲🇦 pour disputer la #CAN2023 !  Félicitations @Amine_000 et @AzzedineOunahi 💙🤍  #TeamOM,MercatOM,@Mercat_OM,"Dec 28, 2023 · 10:37 AM UTC",2,14,1,265
https://twitter.com/PAdLMaroc1/status/1740480025475092843#m,Sois de risa  #politicadebajonivel,ChanketeMaroc ۞,@PAdLMaroc1,"Dec 28, 2023 · 9:09 PM UTC",0,0,0,0
https://twitter.com/Nass1467532/status/1740479836806901992#m,Quel départ tu palre quand tu regarde l’es pays où il sont réellement partit il se développe Maroc Tunisie Égypte ceux où il avait encore un pied récemment non comme le Mali première producteur d’or au monde aucune réserve d’or la France qui disait combattre des terroristes,certains regretteront,@Nass1467532,"Dec 28, 2023 · 9:08 PM UTC",2,0,0,0
https://twitter.com/Kerjo838Jo/status/1740479759585534045#m,"Rien à voir mais faut diffusé ça et montrer la complicité de l'état.C'est très grave ce qui se passe au #Maroc #GrandRemplacement #Marocain discriminé aux profit des subsa,la #Marocaine poussé au métissage etc https://www.bitchute.com/video/iYnTkQNaLpJ5/",Secrétaire de Haz A,@Kerjo838Jo,"Dec 28, 2023 · 9:08 PM UTC",0,0,0,0
https://twitter.com/mugiwaradriss/status/1740479759208137082#m,Dans tout les cas ils gagneront jamais la ucl  le Real Madrid est trop fort pour encore 10 ans on va les tabassée  fort,Maroc National Géographic,@mugiwaradriss,"Dec 28, 2023 · 9:08 PM UTC",0,0,0,1
https://twitter.com/LeBejita/status/1740479733794816414#m,"Je ne veux pas de ce match j parle sah, si le Maroc perd...",بجيتا ابوحمزة,@LeBejita,"Dec 28, 2023 · 9:07 PM UTC",1,0,0,0
https://twitter.com/cremo0217/status/1740479619206402533#m,"Et durant ce temps Maroc demi final coupe du monde, lorsque elle ne l’a pas joué.  Bref on verra à cette CAN :)",Cremo,@cremo0217,"Dec 28, 2023 · 9:07 PM UTC",0,0,0,0
https://twitter.com/idekfihh/status/1740479607504343470#m,4-4 + final scandale contre tarachi + maroc /bénin + liverpool barca  2019 quelle année de merde,Fida2i 🇲🇦🇵🇸,@idekfihh,"Dec 28, 2023 · 9:07 PM UTC",2,0,0,1
https://twitter.com/Al_Hxssayn/status/1739978770755309810#m,"Aider une femme بارك الله فيكم ont lui a enlevé le conteurs et bientôt elle se fera expulser si on ne fait rien (c’est au Maroc 🇲🇦)  Je tien a préciser qu’elle a 2 enfants ! ⬇️  Pour Aider la famille, le montant est de 1000€ (avec confort inclue)",ع,@Al_Hxssayn,"Dec 27, 2023 · 11:57 AM UTC",3,274,0,217
https://twitter.com/zakios_DZ/status/1740479516844433866#m,Les states encore une fois ! Puissance numéro 1 😁 j’ai même pas envie d’aller te trouver des vidéos pareils au Maroc,GhostDZ 🚀,@zakios_DZ,"Dec 28, 2023 · 9:07 PM UTC",1,0,0,0
https://twitter.com/Algheritage/status/1740479318546092324#m,"La guerre c'est tout simplement le maroc sioniste qui sacharne sur l'algérie,  ca fait des degat sur énormément de point. L'algérien doit defendre son pays face à une entité de merde. Stoo, comme tout peuple normalement constitué.",《Ziride Dynasty/Algeria》🇩🇿972 /2023 BC,@Algheritage,"Dec 28, 2023 · 9:06 PM UTC",0,0,0,1
https://twitter.com/MarocVerdi/status/1740479297754673517#m,C’est pas parce que j’ai une bière en photo de profil que je suis alcoolique … Je parie que vous êtes aussi Palestinien que je suis alcoolique… Mais vous semblez bien prompt à juger vos semblables mon cher blaireau,marco verdi,@MarocVerdi,"Dec 28, 2023 · 9:06 PM UTC",0,0,0,1
https://twitter.com/Walid6803/status/1740479268139004073#m,À 35 match sans défaite si c’est si facile de le faire personne a minimisé le parcours du Maroc à la cdm car c’est incroyable donc arrêter de minimiser notre série alors qu’on roulait sur tout l’Afrique pendant 3 ans et sa m’étonnerais qui parlait de l’Algérie il fait les éloges,Waldo🇩🇿🇵🇸,@Walid6803,"Dec 28, 2023 · 9:06 PM UTC",1,0,0,1
https://twitter.com/peupleolympien/status/1740325757094649923#m,✅ OFFICIEL : Amine Harit défendra les couleurs du Maroc durant la CAN.   #TeamOM | #OMFamily #CAN2023,Peuple Olympien,@peupleolympien,"Dec 28, 2023 · 10:56 AM UTC",0,1,0,8
https://twitter.com/jdisi21/status/1740019413838123438#m,La grande mosquée de Strasbourg est magnifique MashALLAH   D’ailleurs ce sont des artisants venu de Fès qui ont réalisé ce Zelige   Le Minbar a également été conçu et fabriqué au Maroc,🐺🇲🇦,@jdisi21,"Dec 27, 2023 · 2:38 PM UTC",32,59,16,466
https://twitter.com/PAdLMaroc1/status/1740479193887170632#m,Sois unos sinvergüenzas,ChanketeMaroc ۞,@PAdLMaroc1,"Dec 28, 2023 · 9:05 PM UTC",0,0,0,0
https://twitter.com/roronoaa_/status/1740479103109579101#m,Il fait honte au maroc et à l’ensemble des maghrébins frero,Luffy,@roronoaa_,"Dec 28, 2023 · 9:05 PM UTC",0,0,0,1
https://twitter.com/issam1naimi/status/1740479100433653794#m,Genocíde,maroc free,@issam1naimi,"Dec 28, 2023 · 9:05 PM UTC",0,0,0,0
https://twitter.com/MohaZrg/status/1740479058431951092#m,Il remet juste en place les dingueries dites sur le Maroc depuis plus d un an aucune equipe africaine n a fait mieux et aucune ne fera mieux pendant très longtemps que vous le vouliez ou non,Auswählen,@MohaZrg,"Dec 28, 2023 · 9:05 PM UTC",1,0,0,1
https://twitter.com/DualPower4/status/1740478982863327551#m,"C'était le discours de Vahid avant la CAN 2022.  Il disait je suis invaincu et je n'ai pris qu'un but, sauf que le Maroc n avait pas rencontre de grosses équipes",Dual Power,@DualPower4,"Dec 28, 2023 · 9:05 PM UTC",0,0,0,0
https://twitter.com/zakske_/status/1740478862599799029#m,"pareil pour tes frères hein, ils sont trop au Maroc pour chercher à vivre",ZAKA🇲🇦,@zakske_,"Dec 28, 2023 · 9:04 PM UTC",0,0,0,0
https://twitter.com/HoudaMaroc15/status/1740478837270487403#m,شكرا اختي العزيزة,Hoda Maroc🥑🇲🇦,@HoudaMaroc15,"Dec 28, 2023 · 9:04 PM UTC",0,0,0,1
https://twitter.com/RiyadMahrezz131/status/1740478836469317950#m,"Le maroc a trahi l’Algerie il a détourne les avions du fln pour la France, il ramène les feuj à la frontière et il a trahi les musulmans à la guerre de six jours vous êtes des laches, l’Algérie incule le roi et le Maroc chaque jour demande à la frontière, jestki vs êtes nos femme",RiyadMahrez1,@RiyadMahrezz131,"Dec 28, 2023 · 9:04 PM UTC",1,0,0,0
https://twitter.com/maroc_doud13959/status/1740478723776979329#m,"Nice This is a great project with future. Soar high ""Xpet"" . The sky is just the beginning happy",❤️Memecoin,@maroc_doud13959,"Dec 28, 2023 · 9:03 PM UTC",0,0,0,0
https://twitter.com/HoudaMaroc15/status/1740478714448871870#m,شكرا لك خويا,Hoda Maroc🥑🇲🇦,@HoudaMaroc15,"Dec 28, 2023 · 9:03 PM UTC",0,0,0,0
https://twitter.com/BacheSaide92573/status/1740478692399386719#m,Je suis toute à fé d accorde avec tois le problème c'est les juifs qui sont construits le Maroc l histoire de Maroc poure le intérêt et leur programme  ile sont passe  le 2em  pas ile comence expulser les marocin de LEUR tre  vrememt 🤔🤔🤔🤔,Bache Saide,@BacheSaide92573,"Dec 28, 2023 · 9:03 PM UTC",0,0,0,0
https://twitter.com/felkizyne/status/1740478577051844822#m,Doth tout le Maroc te déteste,felki 🇩🇿,@felkizyne,"Dec 28, 2023 · 9:03 PM UTC",1,0,0,0
https://twitter.com/PAdLMaroc1/status/1740478562128494954#m,Vosotros no sabéis lo que es la dignidad 😔 #politicadebajonivel,ChanketeMaroc ۞,@PAdLMaroc1,"Dec 28, 2023 · 9:03 PM UTC",0,0,0,0
https://twitter.com/MarocVerdi/status/1740478529681101099#m,Ça n’a rien à voir avec moi ni avec vous on parle des femmes ici … pourquoi ne pas les laisser choisir elles mêmes comment elles veulent s’habiller … Dieu les jugera pas des blaireaux comme vous 😘  PS : j’adore les blaireaux,marco verdi,@MarocVerdi,"Dec 28, 2023 · 9:03 PM UTC",3,0,0,2
https://twitter.com/RiyadMahrezz131/status/1740478470138765754#m,Le maroc est la femme de l’Algerie tu es biberonné par la propagande de ton pays de feuj vous giflez des pays en perdant des terres fou rire 😭😭😭  On attend que vous veniez à la frontière on voit qui est qui on va vous mettre en slip avec ton shlag de roi tout nu,RiyadMahrez1,@RiyadMahrezz131,"Dec 28, 2023 · 9:02 PM UTC",1,0,0,0
https://twitter.com/louise_clty/status/1740478461662433418#m,"2024 ce sera une bonne année, vacances au ski et au Maroc, permis moto, nouvel appart, mes fils et mon chéri ❤️",𝕃𝕠𝕦𝕣'𝕤𝕠𝕟🐻,@louise_clty,"Dec 28, 2023 · 9:02 PM UTC",1,1,0,2
https://twitter.com/maroc_doud13959/status/1740478435540324717#m,Nice nice nice I m happy I’m good love you too mutch xPET,❤️Memecoin,@maroc_doud13959,"Dec 28, 2023 · 9:02 PM UTC",0,0,0,0
https://twitter.com/Philou_Foden/status/1740478286642442666#m,T’as le brevet au Maroc ?,Nath 🇵🇹🏴‍☠️,@Philou_Foden,"Dec 28, 2023 · 9:02 PM UTC",1,0,0,0
https://twitter.com/hamrouch_m/status/1740336107181736192#m,CAN-2023: la liste des 27 Lions de l’Atlas sélectionnés https://lecollimateur.ma/139914 #CAN-2023 #Côte d'Ivoire  #Maroc #Liste,m'hamed hamrouch,@hamrouch_m,"Dec 28, 2023 · 11:37 AM UTC",0,3,0,3
https://twitter.com/linnfiltre/status/1740478249850015840#m,Le Maroc veux clairement s’inspirer de l’Occident on le vois avec les assos qui ouvre comme la fameuse gadem et les marocain pro laïcité comme en France et Espagne au début  Ça me choquerait pas dans 30 ans de voir un Maroc multiculturel a la France ou mm laïque et c bien triste,🦸‍♂️,@linnfiltre,"Dec 28, 2023 · 9:02 PM UTC",1,0,0,5
https://twitter.com/coolguy55257125/status/1740478225430856014#m,Tu crois t'es au Maroc lol,3arbi,@coolguy55257125,"Dec 28, 2023 · 9:02 PM UTC",0,0,0,1
https://twitter.com/SarainMaroc/status/1740478214928245033#m,This is sooooo splendid!!!! Both from the originator and the delivorater.,Sara May,@SarainMaroc,"Dec 28, 2023 · 9:01 PM UTC",0,0,0,0
https://twitter.com/Ririgagari/status/1740478181222834352#m,"Je vous propose d'aller en Algérie Tunisie, Maroc, Nigeria, Afrique du sud, il y a du boulot à faire. Ils sont hyper nationalistes et xénophobes. Pire que les fachos ici. Allez-y il y a du boulot",Le templier,@Ririgagari,"Dec 28, 2023 · 9:01 PM UTC",0,0,0,2
https://twitter.com/chaouchiahcen2/status/1740478149073260933#m,الليوطي ثم بوزبير ياتون بصعلوك من الجزيرة العربية ينصبوه ملك على قطيع او خليط من عبيد البخاري وسناغلة و يهود ولفيف من ابناء السياحة الجنسية هزلت والله ما تحشمو,chaouchi ahcen,@chaouchiahcen2,"Dec 28, 2023 · 9:01 PM UTC",1,0,0,0
https://twitter.com/ehhhmoms/status/1740478144694669567#m,Ça a rien à voir avec Maroc Algérie ils parlaient des rencontres invaincus sous Vahid,Soldat sans grade,@ehhhmoms,"Dec 28, 2023 · 9:01 PM UTC",0,0,0,0
https://twitter.com/krym53154/status/1740448504361980236#m,"Les algériens sont des psychopathes,qui voient la théorie du complot partout 😂 Vous savez chers maliens, que le régime algérien a officiellement accusé le Maroc ,d'être derrière les feux de forêts qu'a connu la Kabylie en 2021 ?! 🤣",كريم الحمدي,@krym53154,"Dec 28, 2023 · 7:03 PM UTC",1,1,0,3
https://twitter.com/ooeellllll/status/1740478135408509045#m,Tu vas finir au Maroc cet été jle sens,أُ,@ooeellllll,"Dec 28, 2023 · 9:01 PM UTC",0,0,0,0
https://twitter.com/kiralugia/status/1740478092408160322#m,"Mais d'ou sort ces connard avec le méme discours et 0 info , le championna est dirigé par belkchor presidant de la ""rabita"" des club seul et unique constance respensable de la botola et de la programation , voté par les club du maroc que la federation n'a aucun pouvoir sur elle",kira light,@kiralugia,"Dec 28, 2023 · 9:01 PM UTC",2,0,0,1
https://twitter.com/massmouma/status/1740087590617813478#m,"Ce match hante encore mes cauchemars, faut que le Maroc prenne sa revanche sur l’Égypte à la CAN",Cléopâtre 👑🇲🇦,@massmouma,"Dec 27, 2023 · 7:09 PM UTC",3,22,15,219
